Value,Channel,Image_Source,ROI_Label
31,B,UV,orange
38,B,UV,orange
50,B,UV,orange
39,B,UV,orange
32,B,UV,orange
40,B,UV,orange
41,B,UV,orange
38,B,UV,orange
35,B,UV,orange
33,B,UV,orange
33,B,UV,orange
40,B,UV,orange
44,B,UV,orange
44,B,UV,orange
40,B,UV,orange
43,B,UV,orange
39,B,UV,orange
41,B,UV,orange
40,B,UV,orange
48,B,UV,orange
52,B,UV,orange
52,B,UV,orange
40,B,UV,orange
43,B,UV,orange
47,B,UV,orange
44,B,UV,orange
47,B,UV,orange
46,B,UV,orange
49,B,UV,orange
41,B,UV,orange
42,B,UV,orange
30,B,UV,orange
31,B,UV,orange
27,B,UV,orange
27,B,UV,orange
26,B,UV,orange
26,B,UV,orange
22,B,UV,orange
26,B,UV,orange
25,B,UV,orange
22,B,UV,orange
29,B,UV,orange
25,B,UV,orange
23,B,UV,orange
33,B,UV,orange
37,B,UV,orange
34,B,UV,orange
28,B,UV,orange
29,B,UV,orange
30,B,UV,orange
33,B,UV,orange
23,B,UV,orange
28,B,UV,orange
31,B,UV,orange
27,B,UV,orange
32,B,UV,orange
37,B,UV,orange
39,B,UV,orange
35,B,UV,orange
32,B,UV,orange
33,B,UV,orange
29,B,UV,orange
33,B,UV,orange
34,B,UV,orange
36,B,UV,orange
29,B,UV,orange
33,B,UV,orange
30,B,UV,orange
27,B,UV,orange
34,B,UV,orange
28,B,UV,orange
21,B,UV,orange
33,B,UV,orange
29,B,UV,orange
34,B,UV,orange
31,B,UV,orange
25,B,UV,orange
29,B,UV,orange
35,B,UV,orange
30,B,UV,orange
36,B,UV,orange
37,B,UV,orange
29,B,UV,orange
33,B,UV,orange
36,B,UV,orange
32,B,UV,orange
39,B,UV,orange
43,B,UV,orange
35,B,UV,orange
42,B,UV,orange
40,B,UV,orange
48,B,UV,orange
44,B,UV,orange
34,B,UV,orange
39,B,UV,orange
54,B,UV,orange
53,B,UV,orange
46,B,UV,orange
41,B,UV,orange
35,B,UV,orange
44,B,UV,orange
46,B,UV,orange
47,B,UV,orange
44,B,UV,orange
44,B,UV,orange
46,B,UV,orange
41,B,UV,orange
45,B,UV,orange
47,B,UV,orange
46,B,UV,orange
37,B,UV,orange
46,B,UV,orange
45,B,UV,orange
46,B,UV,orange
55,B,UV,orange
48,B,UV,orange
46,B,UV,orange
32,B,UV,orange
28,B,UV,orange
43,B,UV,orange
49,B,UV,orange
48,B,UV,orange
48,B,UV,orange
47,B,UV,orange
35,B,UV,orange
37,B,UV,orange
33,B,UV,orange
40,B,UV,orange
43,B,UV,orange
37,B,UV,orange
39,B,UV,orange
34,B,UV,orange
32,B,UV,orange
38,B,UV,orange
41,B,UV,orange
41,B,UV,orange
35,B,UV,orange
44,B,UV,orange
47,B,UV,orange
46,B,UV,orange
43,B,UV,orange
39,B,UV,orange
40,B,UV,orange
44,B,UV,orange
39,B,UV,orange
32,B,UV,orange
35,B,UV,orange
39,B,UV,orange
38,B,UV,orange
48,B,UV,orange
48,B,UV,orange
45,B,UV,orange
41,B,UV,orange
47,B,UV,orange
36,B,UV,orange
39,B,UV,orange
49,B,UV,orange
52,B,UV,orange
46,B,UV,orange
41,B,UV,orange
43,B,UV,orange
38,B,UV,orange
41,B,UV,orange
40,B,UV,orange
38,B,UV,orange
38,B,UV,orange
49,B,UV,orange
37,B,UV,orange
28,B,UV,orange
21,B,UV,orange
24,B,UV,orange
24,B,UV,orange
24,B,UV,orange
26,B,UV,orange
32,B,UV,orange
34,B,UV,orange
30,B,UV,orange
29,B,UV,orange
31,B,UV,orange
33,B,UV,orange
25,B,UV,orange
25,B,UV,orange
33,B,UV,orange
33,B,UV,orange
26,B,UV,orange
30,B,UV,orange
35,B,UV,orange
32,B,UV,orange
23,B,UV,orange
26,B,UV,orange
29,B,UV,orange
33,B,UV,orange
28,B,UV,orange
27,B,UV,orange
34,B,UV,orange
28,B,UV,orange
33,B,UV,orange
41,B,UV,orange
29,B,UV,orange
40,B,UV,orange
36,B,UV,orange
32,B,UV,orange
29,B,UV,orange
33,B,UV,orange
25,B,UV,orange
23,B,UV,orange
31,B,UV,orange
24,B,UV,orange
23,B,UV,orange
29,B,UV,orange
29,B,UV,orange
36,B,UV,orange
33,B,UV,orange
34,B,UV,orange
33,B,UV,orange
38,B,UV,orange
36,B,UV,orange
29,B,UV,orange
38,B,UV,orange
32,B,UV,orange
33,B,UV,orange
39,B,UV,orange
43,B,UV,orange
44,B,UV,orange
33,B,UV,orange
32,B,UV,orange
51,B,UV,orange
46,B,UV,orange
36,B,UV,orange
40,B,UV,orange
48,B,UV,orange
40,B,UV,orange
49,B,UV,orange
52,B,UV,orange
44,B,UV,orange
44,B,UV,orange
43,B,UV,orange
41,B,UV,orange
47,B,UV,orange
35,B,UV,orange
47,B,UV,orange
47,B,UV,orange
44,B,UV,orange
44,B,UV,orange
52,B,UV,orange
47,B,UV,orange
45,B,UV,orange
40,B,UV,orange
44,B,UV,orange
47,B,UV,orange
51,B,UV,orange
46,B,UV,orange
49,B,UV,orange
50,B,UV,orange
36,B,UV,orange
43,B,UV,orange
42,B,UV,orange
46,B,UV,orange
58,B,UV,orange
40,B,UV,orange
39,B,UV,orange
38,B,UV,orange
35,B,UV,orange
40,B,UV,orange
38,B,UV,orange
39,B,UV,orange
40,B,UV,orange
44,B,UV,orange
48,B,UV,orange
47,B,UV,orange
42,B,UV,orange
37,B,UV,orange
33,B,UV,orange
44,B,UV,orange
43,B,UV,orange
38,B,UV,orange
45,B,UV,orange
49,B,UV,orange
44,B,UV,orange
42,B,UV,orange
41,B,UV,orange
36,B,UV,orange
35,B,UV,orange
36,B,UV,orange
47,B,UV,orange
44,B,UV,orange
41,B,UV,orange
40,B,UV,orange
47,B,UV,orange
44,B,UV,orange
44,B,UV,orange
36,B,UV,orange
37,B,UV,orange
39,B,UV,orange
45,B,UV,orange
47,B,UV,orange
47,B,UV,orange
53,B,UV,orange
50,B,UV,orange
44,B,UV,orange
39,B,UV,orange
49,B,UV,orange
54,B,UV,orange
57,B,UV,orange
44,B,UV,orange
58,B,UV,orange
30,B,UV,orange
27,B,UV,orange
34,B,UV,orange
32,B,UV,orange
31,B,UV,orange
30,B,UV,orange
33,B,UV,orange
33,B,UV,orange
31,B,UV,orange
27,B,UV,orange
30,B,UV,orange
28,B,UV,orange
26,B,UV,orange
32,B,UV,orange
33,B,UV,orange
29,B,UV,orange
31,B,UV,orange
33,B,UV,orange
30,B,UV,orange
24,B,UV,orange
24,B,UV,orange
30,B,UV,orange
28,B,UV,orange
34,B,UV,orange
26,B,UV,orange
29,B,UV,orange
41,B,UV,orange
29,B,UV,orange
40,B,UV,orange
39,B,UV,orange
29,B,UV,orange
31,B,UV,orange
26,B,UV,orange
32,B,UV,orange
31,B,UV,orange
33,B,UV,orange
23,B,UV,orange
27,B,UV,orange
34,B,UV,orange
29,B,UV,orange
33,B,UV,orange
27,B,UV,orange
30,B,UV,orange
31,B,UV,orange
26,B,UV,orange
32,B,UV,orange
29,B,UV,orange
32,B,UV,orange
34,B,UV,orange
42,B,UV,orange
42,B,UV,orange
32,B,UV,orange
36,B,UV,orange
43,B,UV,orange
44,B,UV,orange
37,B,UV,orange
37,B,UV,orange
38,B,UV,orange
42,B,UV,orange
42,B,UV,orange
34,B,UV,orange
36,B,UV,orange
46,B,UV,orange
35,B,UV,orange
54,B,UV,orange
55,B,UV,orange
58,B,UV,orange
44,B,UV,orange
40,B,UV,orange
46,B,UV,orange
43,B,UV,orange
40,B,UV,orange
59,B,UV,orange
53,B,UV,orange
37,B,UV,orange
48,B,UV,orange
60,B,UV,orange
46,B,UV,orange
50,B,UV,orange
55,B,UV,orange
35,B,UV,orange
36,B,UV,orange
46,B,UV,orange
44,B,UV,orange
50,B,UV,orange
48,B,UV,orange
45,B,UV,orange
45,B,UV,orange
38,B,UV,orange
44,B,UV,orange
43,B,UV,orange
37,B,UV,orange
39,B,UV,orange
40,B,UV,orange
31,B,UV,orange
37,B,UV,orange
40,B,UV,orange
43,B,UV,orange
40,B,UV,orange
44,B,UV,orange
38,B,UV,orange
42,B,UV,orange
47,B,UV,orange
41,B,UV,orange
48,B,UV,orange
39,B,UV,orange
43,B,UV,orange
41,B,UV,orange
46,B,UV,orange
45,B,UV,orange
38,B,UV,orange
41,B,UV,orange
44,B,UV,orange
44,B,UV,orange
43,B,UV,orange
40,B,UV,orange
57,B,UV,orange
50,B,UV,orange
39,B,UV,orange
41,B,UV,orange
48,B,UV,orange
46,B,UV,orange
47,B,UV,orange
45,B,UV,orange
51,B,UV,orange
47,B,UV,orange
45,B,UV,orange
42,B,UV,orange
41,B,UV,orange
48,B,UV,orange
43,B,UV,orange
49,B,UV,orange
39,B,UV,orange
45,B,UV,orange
48,B,UV,orange
47,B,UV,orange
40,B,UV,orange
46,B,UV,orange
23,B,UV,orange
24,B,UV,orange
28,B,UV,orange
26,B,UV,orange
22,B,UV,orange
27,B,UV,orange
24,B,UV,orange
28,B,UV,orange
30,B,UV,orange
33,B,UV,orange
26,B,UV,orange
25,B,UV,orange
22,B,UV,orange
26,B,UV,orange
34,B,UV,orange
33,B,UV,orange
29,B,UV,orange
26,B,UV,orange
28,B,UV,orange
21,B,UV,orange
27,B,UV,orange
32,B,UV,orange
35,B,UV,orange
35,B,UV,orange
34,B,UV,orange
24,B,UV,orange
23,B,UV,orange
28,B,UV,orange
30,B,UV,orange
29,B,UV,orange
32,B,UV,orange
31,B,UV,orange
29,B,UV,orange
26,B,UV,orange
42,B,UV,orange
37,B,UV,orange
32,B,UV,orange
24,B,UV,orange
31,B,UV,orange
34,B,UV,orange
27,B,UV,orange
29,B,UV,orange
29,B,UV,orange
29,B,UV,orange
31,B,UV,orange
29,B,UV,orange
34,B,UV,orange
32,B,UV,orange
36,B,UV,orange
41,B,UV,orange
42,B,UV,orange
37,B,UV,orange
33,B,UV,orange
31,B,UV,orange
31,B,UV,orange
43,B,UV,orange
45,B,UV,orange
39,B,UV,orange
50,B,UV,orange
40,B,UV,orange
46,B,UV,orange
45,B,UV,orange
37,B,UV,orange
37,B,UV,orange
37,B,UV,orange
49,B,UV,orange
36,B,UV,orange
45,B,UV,orange
47,B,UV,orange
46,B,UV,orange
55,B,UV,orange
48,B,UV,orange
45,B,UV,orange
45,B,UV,orange
37,B,UV,orange
47,B,UV,orange
59,B,UV,orange
47,B,UV,orange
29,B,UV,orange
38,B,UV,orange
54,B,UV,orange
49,B,UV,orange
42,B,UV,orange
43,B,UV,orange
43,B,UV,orange
43,B,UV,orange
41,B,UV,orange
49,B,UV,orange
36,B,UV,orange
44,B,UV,orange
45,B,UV,orange
34,B,UV,orange
47,B,UV,orange
41,B,UV,orange
35,B,UV,orange
45,B,UV,orange
49,B,UV,orange
37,B,UV,orange
35,B,UV,orange
35,B,UV,orange
40,B,UV,orange
40,B,UV,orange
47,B,UV,orange
45,B,UV,orange
41,B,UV,orange
47,B,UV,orange
41,B,UV,orange
37,B,UV,orange
36,B,UV,orange
44,B,UV,orange
49,B,UV,orange
47,B,UV,orange
46,B,UV,orange
42,B,UV,orange
47,B,UV,orange
42,B,UV,orange
45,B,UV,orange
49,B,UV,orange
42,B,UV,orange
44,B,UV,orange
47,B,UV,orange
44,B,UV,orange
43,B,UV,orange
48,B,UV,orange
48,B,UV,orange
58,B,UV,orange
53,B,UV,orange
47,B,UV,orange
49,B,UV,orange
50,B,UV,orange
57,B,UV,orange
43,B,UV,orange
55,B,UV,orange
47,B,UV,orange
38,B,UV,orange
47,B,UV,orange
58,B,UV,orange
48,B,UV,orange
49,B,UV,orange
44,B,UV,orange
30,B,UV,orange
32,B,UV,orange
28,B,UV,orange
36,B,UV,orange
33,B,UV,orange
28,B,UV,orange
28,B,UV,orange
26,B,UV,orange
30,B,UV,orange
28,B,UV,orange
23,B,UV,orange
25,B,UV,orange
28,B,UV,orange
22,B,UV,orange
22,B,UV,orange
23,B,UV,orange
33,B,UV,orange
35,B,UV,orange
37,B,UV,orange
32,B,UV,orange
29,B,UV,orange
27,B,UV,orange
27,B,UV,orange
22,B,UV,orange
29,B,UV,orange
20,B,UV,orange
27,B,UV,orange
29,B,UV,orange
32,B,UV,orange
26,B,UV,orange
29,B,UV,orange
32,B,UV,orange
30,B,UV,orange
20,B,UV,orange
21,B,UV,orange
29,B,UV,orange
30,B,UV,orange
28,B,UV,orange
33,B,UV,orange
31,B,UV,orange
32,B,UV,orange
35,B,UV,orange
33,B,UV,orange
27,B,UV,orange
24,B,UV,orange
28,B,UV,orange
39,B,UV,orange
31,B,UV,orange
34,B,UV,orange
37,B,UV,orange
35,B,UV,orange
41,B,UV,orange
40,B,UV,orange
34,B,UV,orange
46,B,UV,orange
36,B,UV,orange
39,B,UV,orange
49,B,UV,orange
53,B,UV,orange
47,B,UV,orange
53,B,UV,orange
61,B,UV,orange
48,B,UV,orange
43,B,UV,orange
47,B,UV,orange
53,B,UV,orange
63,B,UV,orange
55,B,UV,orange
48,B,UV,orange
49,B,UV,orange
48,B,UV,orange
45,B,UV,orange
44,B,UV,orange
40,B,UV,orange
49,B,UV,orange
37,B,UV,orange
42,B,UV,orange
57,B,UV,orange
48,B,UV,orange
40,B,UV,orange
43,B,UV,orange
50,B,UV,orange
49,B,UV,orange
41,B,UV,orange
44,B,UV,orange
55,B,UV,orange
48,B,UV,orange
48,B,UV,orange
43,B,UV,orange
54,B,UV,orange
51,B,UV,orange
39,B,UV,orange
43,B,UV,orange
46,B,UV,orange
37,B,UV,orange
44,B,UV,orange
45,B,UV,orange
49,B,UV,orange
50,B,UV,orange
45,B,UV,orange
42,B,UV,orange
39,B,UV,orange
44,B,UV,orange
34,B,UV,orange
38,B,UV,orange
43,B,UV,orange
40,B,UV,orange
46,B,UV,orange
51,B,UV,orange
34,B,UV,orange
42,B,UV,orange
41,B,UV,orange
52,B,UV,orange
47,B,UV,orange
45,B,UV,orange
54,B,UV,orange
40,B,UV,orange
43,B,UV,orange
52,B,UV,orange
47,B,UV,orange
44,B,UV,orange
55,B,UV,orange
49,B,UV,orange
50,B,UV,orange
58,B,UV,orange
60,B,UV,orange
53,B,UV,orange
45,B,UV,orange
48,B,UV,orange
42,B,UV,orange
41,B,UV,orange
39,B,UV,orange
48,B,UV,orange
45,B,UV,orange
52,B,UV,orange
59,B,UV,orange
44,B,UV,orange
33,B,UV,orange
33,B,UV,orange
31,B,UV,orange
22,B,UV,orange
21,B,UV,orange
29,B,UV,orange
28,B,UV,orange
25,B,UV,orange
31,B,UV,orange
27,B,UV,orange
23,B,UV,orange
31,B,UV,orange
38,B,UV,orange
27,B,UV,orange
28,B,UV,orange
35,B,UV,orange
40,B,UV,orange
34,B,UV,orange
30,B,UV,orange
32,B,UV,orange
29,B,UV,orange
31,B,UV,orange
35,B,UV,orange
31,B,UV,orange
39,B,UV,orange
34,B,UV,orange
30,B,UV,orange
27,B,UV,orange
29,B,UV,orange
31,B,UV,orange
32,B,UV,orange
29,B,UV,orange
33,B,UV,orange
30,B,UV,orange
31,B,UV,orange
35,B,UV,orange
30,B,UV,orange
29,B,UV,orange
32,B,UV,orange
32,B,UV,orange
41,B,UV,orange
44,B,UV,orange
42,B,UV,orange
43,B,UV,orange
44,B,UV,orange
43,B,UV,orange
40,B,UV,orange
38,B,UV,orange
48,B,UV,orange
46,B,UV,orange
39,B,UV,orange
45,B,UV,orange
60,B,UV,orange
47,B,UV,orange
46,B,UV,orange
49,B,UV,orange
49,B,UV,orange
47,B,UV,orange
39,B,UV,orange
48,B,UV,orange
46,B,UV,orange
48,B,UV,orange
53,B,UV,orange
45,B,UV,orange
47,B,UV,orange
50,B,UV,orange
55,B,UV,orange
49,B,UV,orange
59,B,UV,orange
48,B,UV,orange
53,B,UV,orange
48,B,UV,orange
46,B,UV,orange
47,B,UV,orange
45,B,UV,orange
45,B,UV,orange
50,B,UV,orange
43,B,UV,orange
46,B,UV,orange
41,B,UV,orange
47,B,UV,orange
55,B,UV,orange
39,B,UV,orange
53,B,UV,orange
51,B,UV,orange
42,B,UV,orange
44,B,UV,orange
45,B,UV,orange
43,B,UV,orange
47,B,UV,orange
48,B,UV,orange
45,B,UV,orange
47,B,UV,orange
49,B,UV,orange
41,B,UV,orange
46,B,UV,orange
47,B,UV,orange
55,B,UV,orange
56,B,UV,orange
46,B,UV,orange
36,B,UV,orange
41,B,UV,orange
49,B,UV,orange
49,B,UV,orange
52,B,UV,orange
43,B,UV,orange
58,B,UV,orange
56,B,UV,orange
44,B,UV,orange
55,B,UV,orange
46,B,UV,orange
53,B,UV,orange
46,B,UV,orange
54,B,UV,orange
47,B,UV,orange
49,B,UV,orange
47,B,UV,orange
55,B,UV,orange
62,B,UV,orange
45,B,UV,orange
44,B,UV,orange
54,B,UV,orange
58,B,UV,orange
46,B,UV,orange
33,B,UV,orange
23,B,UV,orange
27,B,UV,orange
37,B,UV,orange
36,B,UV,orange
32,B,UV,orange
29,B,UV,orange
28,B,UV,orange
26,B,UV,orange
27,B,UV,orange
37,B,UV,orange
34,B,UV,orange
32,B,UV,orange
35,B,UV,orange
24,B,UV,orange
25,B,UV,orange
32,B,UV,orange
34,B,UV,orange
36,B,UV,orange
33,B,UV,orange
32,B,UV,orange
30,B,UV,orange
31,B,UV,orange
23,B,UV,orange
28,B,UV,orange
28,B,UV,orange
30,B,UV,orange
30,B,UV,orange
38,B,UV,orange
33,B,UV,orange
35,B,UV,orange
32,B,UV,orange
39,B,UV,orange
36,B,UV,orange
38,B,UV,orange
42,B,UV,orange
43,B,UV,orange
40,B,UV,orange
49,B,UV,orange
41,B,UV,orange
46,B,UV,orange
39,B,UV,orange
48,B,UV,orange
41,B,UV,orange
45,B,UV,orange
54,B,UV,orange
49,B,UV,orange
48,B,UV,orange
46,B,UV,orange
42,B,UV,orange
48,B,UV,orange
50,B,UV,orange
49,B,UV,orange
41,B,UV,orange
46,B,UV,orange
47,B,UV,orange
43,B,UV,orange
45,B,UV,orange
46,B,UV,orange
49,B,UV,orange
51,B,UV,orange
59,B,UV,orange
40,B,UV,orange
47,B,UV,orange
45,B,UV,orange
49,B,UV,orange
44,B,UV,orange
48,B,UV,orange
42,B,UV,orange
44,B,UV,orange
42,B,UV,orange
38,B,UV,orange
55,B,UV,orange
41,B,UV,orange
42,B,UV,orange
43,B,UV,orange
53,B,UV,orange
59,B,UV,orange
43,B,UV,orange
55,B,UV,orange
48,B,UV,orange
48,B,UV,orange
48,B,UV,orange
48,B,UV,orange
40,B,UV,orange
48,B,UV,orange
49,B,UV,orange
43,B,UV,orange
53,B,UV,orange
51,B,UV,orange
52,B,UV,orange
40,B,UV,orange
50,B,UV,orange
51,B,UV,orange
53,B,UV,orange
52,B,UV,orange
50,B,UV,orange
51,B,UV,orange
41,B,UV,orange
40,B,UV,orange
44,B,UV,orange
47,B,UV,orange
60,B,UV,orange
42,B,UV,orange
46,B,UV,orange
49,B,UV,orange
50,B,UV,orange
61,B,UV,orange
53,B,UV,orange
48,B,UV,orange
53,B,UV,orange
61,B,UV,orange
39,B,UV,orange
28,B,UV,orange
32,B,UV,orange
27,B,UV,orange
34,B,UV,orange
34,B,UV,orange
33,B,UV,orange
37,B,UV,orange
30,B,UV,orange
33,B,UV,orange
31,B,UV,orange
28,B,UV,orange
34,B,UV,orange
30,B,UV,orange
25,B,UV,orange
28,B,UV,orange
34,B,UV,orange
29,B,UV,orange
28,B,UV,orange
26,B,UV,orange
29,B,UV,orange
29,B,UV,orange
37,B,UV,orange
31,B,UV,orange
32,B,UV,orange
34,B,UV,orange
40,B,UV,orange
37,B,UV,orange
36,B,UV,orange
33,B,UV,orange
35,B,UV,orange
31,B,UV,orange
35,B,UV,orange
45,B,UV,orange
41,B,UV,orange
34,B,UV,orange
46,B,UV,orange
43,B,UV,orange
50,B,UV,orange
47,B,UV,orange
49,B,UV,orange
54,B,UV,orange
54,B,UV,orange
52,B,UV,orange
51,B,UV,orange
49,B,UV,orange
49,B,UV,orange
48,B,UV,orange
42,B,UV,orange
42,B,UV,orange
46,B,UV,orange
51,B,UV,orange
48,B,UV,orange
50,B,UV,orange
50,B,UV,orange
60,B,UV,orange
51,B,UV,orange
52,B,UV,orange
48,B,UV,orange
50,B,UV,orange
42,B,UV,orange
48,B,UV,orange
43,B,UV,orange
51,B,UV,orange
44,B,UV,orange
40,B,UV,orange
45,B,UV,orange
46,B,UV,orange
45,B,UV,orange
36,B,UV,orange
50,B,UV,orange
57,B,UV,orange
49,B,UV,orange
52,B,UV,orange
46,B,UV,orange
45,B,UV,orange
45,B,UV,orange
56,B,UV,orange
41,B,UV,orange
41,B,UV,orange
50,B,UV,orange
43,B,UV,orange
46,B,UV,orange
50,B,UV,orange
46,B,UV,orange
47,B,UV,orange
44,B,UV,orange
49,B,UV,orange
52,B,UV,orange
50,B,UV,orange
45,B,UV,orange
45,B,UV,orange
46,B,UV,orange
44,B,UV,orange
35,B,UV,orange
32,B,UV,orange
44,B,UV,orange
38,B,UV,orange
46,B,UV,orange
43,B,UV,orange
30,B,UV,orange
27,B,UV,orange
36,B,UV,orange
34,B,UV,orange
32,B,UV,orange
33,B,UV,orange
34,B,UV,orange
32,B,UV,orange
30,B,UV,orange
28,B,UV,orange
28,B,UV,orange
38,B,UV,orange
34,B,UV,orange
32,B,UV,orange
30,B,UV,orange
36,B,UV,orange
23,B,UV,orange
25,B,UV,orange
39,B,UV,orange
30,B,UV,orange
34,B,UV,orange
44,B,UV,orange
37,B,UV,orange
41,B,UV,orange
26,B,UV,orange
29,B,UV,orange
29,B,UV,orange
28,B,UV,orange
48,B,UV,orange
47,B,UV,orange
39,B,UV,orange
52,B,UV,orange
37,B,UV,orange
33,B,UV,orange
42,B,UV,orange
49,B,UV,orange
56,B,UV,orange
50,B,UV,orange
50,B,UV,orange
58,B,UV,orange
53,B,UV,orange
43,B,UV,orange
43,B,UV,orange
57,B,UV,orange
53,B,UV,orange
48,B,UV,orange
49,B,UV,orange
42,B,UV,orange
43,B,UV,orange
44,B,UV,orange
54,B,UV,orange
37,B,UV,orange
34,B,UV,orange
42,B,UV,orange
50,B,UV,orange
47,B,UV,orange
44,B,UV,orange
51,B,UV,orange
48,B,UV,orange
53,B,UV,orange
54,B,UV,orange
46,B,UV,orange
44,B,UV,orange
52,B,UV,orange
50,B,UV,orange
53,B,UV,orange
41,B,UV,orange
41,B,UV,orange
47,B,UV,orange
49,B,UV,orange
42,B,UV,orange
42,B,UV,orange
52,B,UV,orange
35,B,UV,orange
40,B,UV,orange
46,B,UV,orange
48,B,UV,orange
51,B,UV,orange
46,B,UV,orange
45,B,UV,orange
54,B,UV,orange
48,B,UV,orange
56,B,UV,orange
42,B,UV,orange
44,B,UV,orange
49,B,UV,orange
39,B,UV,orange
49,B,UV,orange
29,B,UV,orange
31,B,UV,orange
28,B,UV,orange
30,B,UV,orange
25,B,UV,orange
30,B,UV,orange
31,B,UV,orange
31,B,UV,orange
27,B,UV,orange
35,B,UV,orange
27,B,UV,orange
33,B,UV,orange
37,B,UV,orange
32,B,UV,orange
32,B,UV,orange
37,B,UV,orange
35,B,UV,orange
33,B,UV,orange
32,B,UV,orange
34,B,UV,orange
35,B,UV,orange
34,B,UV,orange
42,B,UV,orange
43,B,UV,orange
41,B,UV,orange
40,B,UV,orange
35,B,UV,orange
33,B,UV,orange
58,B,UV,orange
58,B,UV,orange
60,B,UV,orange
53,B,UV,orange
53,B,UV,orange
49,B,UV,orange
36,B,UV,orange
38,B,UV,orange
37,B,UV,orange
48,B,UV,orange
47,B,UV,orange
55,B,UV,orange
61,B,UV,orange
42,B,UV,orange
40,B,UV,orange
46,B,UV,orange
61,B,UV,orange
48,B,UV,orange
45,B,UV,orange
46,B,UV,orange
47,B,UV,orange
48,B,UV,orange
45,B,UV,orange
47,B,UV,orange
40,B,UV,orange
44,B,UV,orange
35,B,UV,orange
46,B,UV,orange
57,B,UV,orange
48,B,UV,orange
41,B,UV,orange
47,B,UV,orange
45,B,UV,orange
46,B,UV,orange
47,B,UV,orange
45,B,UV,orange
42,B,UV,orange
50,B,UV,orange
49,B,UV,orange
48,B,UV,orange
46,B,UV,orange
39,B,UV,orange
43,B,UV,orange
47,B,UV,orange
50,B,UV,orange
40,B,UV,orange
37,B,UV,orange
33,B,UV,orange
37,B,UV,orange
32,B,UV,orange
31,B,UV,orange
33,B,UV,orange
38,B,UV,orange
30,B,UV,orange
34,B,UV,orange
34,B,UV,orange
39,B,UV,orange
35,B,UV,orange
27,B,UV,orange
33,B,UV,orange
41,B,UV,orange
37,B,UV,orange
41,B,UV,orange
37,B,UV,orange
38,B,UV,orange
45,B,UV,orange
34,B,UV,orange
35,B,UV,orange
37,B,UV,orange
41,B,UV,orange
43,B,UV,orange
43,B,UV,orange
44,B,UV,orange
55,B,UV,orange
49,B,UV,orange
48,B,UV,orange
40,B,UV,orange
40,B,UV,orange
39,B,UV,orange
43,B,UV,orange
44,B,UV,orange
43,B,UV,orange
39,B,UV,orange
43,B,UV,orange
40,B,UV,orange
57,B,UV,orange
51,B,UV,orange
38,B,UV,orange
32,B,UV,orange
44,B,UV,orange
56,B,UV,orange
50,B,UV,orange
40,B,UV,orange
48,B,UV,orange
47,B,UV,orange
33,B,UV,orange
46,B,UV,orange
61,B,UV,orange
45,B,UV,orange
49,B,UV,orange
47,B,UV,orange
50,B,UV,orange
48,B,UV,orange
41,B,UV,orange
38,B,UV,orange
44,B,UV,orange
47,B,UV,orange
40,B,UV,orange
39,B,UV,orange
32,B,UV,orange
25,B,UV,orange
33,B,UV,orange
29,B,UV,orange
39,B,UV,orange
35,B,UV,orange
32,B,UV,orange
27,B,UV,orange
39,B,UV,orange
37,B,UV,orange
37,B,UV,orange
35,B,UV,orange
37,B,UV,orange
47,B,UV,orange
38,B,UV,orange
40,B,UV,orange
47,B,UV,orange
37,B,UV,orange
43,B,UV,orange
38,B,UV,orange
41,B,UV,orange
40,B,UV,orange
45,B,UV,orange
54,B,UV,orange
43,B,UV,orange
43,B,UV,orange
44,B,UV,orange
40,B,UV,orange
45,B,UV,orange
47,B,UV,orange
39,B,UV,orange
45,B,UV,orange
40,B,UV,orange
36,B,UV,orange
41,B,UV,orange
52,B,UV,orange
50,B,UV,orange
54,B,UV,orange
45,B,UV,orange
48,B,UV,orange
48,B,UV,orange
48,B,UV,orange
53,B,UV,orange
47,B,UV,orange
48,B,UV,orange
49,B,UV,orange
52,B,UV,orange
57,B,UV,orange
42,B,UV,orange
45,B,UV,orange
43,B,UV,orange
29,B,UV,orange
30,B,UV,orange
32,B,UV,orange
37,B,UV,orange
32,B,UV,orange
36,B,UV,orange
35,B,UV,orange
34,B,UV,orange
30,B,UV,orange
37,B,UV,orange
44,B,UV,orange
37,B,UV,orange
39,B,UV,orange
39,B,UV,orange
47,B,UV,orange
40,B,UV,orange
43,B,UV,orange
44,B,UV,orange
44,B,UV,orange
40,B,UV,orange
51,B,UV,orange
46,B,UV,orange
46,B,UV,orange
58,B,UV,orange
43,B,UV,orange
35,B,UV,orange
49,B,UV,orange
40,B,UV,orange
32,B,UV,orange
50,B,UV,orange
58,B,UV,orange
53,B,UV,orange
47,B,UV,orange
43,B,UV,orange
51,B,UV,orange
43,B,UV,orange
47,B,UV,orange
43,B,UV,orange
46,B,UV,orange
38,B,UV,orange
39,B,UV,orange
39,B,UV,orange
44,B,UV,orange
35,B,UV,orange
28,B,UV,orange
36,B,UV,orange
51,B,UV,orange
40,B,UV,orange
44,B,UV,orange
34,B,UV,orange
37,B,UV,orange
43,B,UV,orange
38,B,UV,orange
36,B,UV,orange
48,B,UV,orange
44,B,UV,orange
42,B,UV,orange
50,B,UV,orange
41,B,UV,orange
47,B,UV,orange
59,B,UV,orange
38,B,UV,orange
35,B,UV,orange
48,B,UV,orange
32,B,UV,orange
