Value,Channel,Image_Source,ROI_Label
5,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
5,G,VIS,black
8,G,VIS,black
7,G,VIS,black
7,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
9,G,VIS,black
8,G,VIS,black
8,G,VIS,black
9,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
9,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
8,G,VIS,black
8,G,VIS,black
9,G,VIS,black
7,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
8,G,VIS,black
9,G,VIS,black
9,G,VIS,black
8,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
8,G,VIS,black
7,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
8,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
5,G,VIS,black
7,G,VIS,black
7,G,VIS,black
8,G,VIS,black
8,G,VIS,black
7,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
6,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
7,G,VIS,black
6,G,VIS,black
6,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
7,G,VIS,black
6,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
1,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
8,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
6,G,VIS,black
5,G,VIS,black
6,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
5,G,VIS,black
6,G,VIS,black
5,G,VIS,black
6,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
1,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
8,G,VIS,black
9,G,VIS,black
9,G,VIS,black
10,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
6,G,VIS,black
6,G,VIS,black
8,G,VIS,black
8,G,VIS,black
9,G,VIS,black
8,G,VIS,black
7,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
2,G,VIS,black
1,G,VIS,black
2,G,VIS,black
4,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
8,G,VIS,black
8,G,VIS,black
9,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
9,G,VIS,black
9,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
8,G,VIS,black
8,G,VIS,black
9,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
8,G,VIS,black
9,G,VIS,black
8,G,VIS,black
10,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
8,G,VIS,black
7,G,VIS,black
8,G,VIS,black
7,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
6,G,VIS,black
5,G,VIS,black
7,G,VIS,black
8,G,VIS,black
8,G,VIS,black
10,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
8,G,VIS,black
9,G,VIS,black
9,G,VIS,black
8,G,VIS,black
7,G,VIS,black
6,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
7,G,VIS,black
7,G,VIS,black
5,G,VIS,black
6,G,VIS,black
8,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
6,G,VIS,black
8,G,VIS,black
9,G,VIS,black
7,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
5,G,VIS,black
8,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
8,G,VIS,black
8,G,VIS,black
8,G,VIS,black
8,G,VIS,black
8,G,VIS,black
7,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
6,G,VIS,black
5,G,VIS,black
6,G,VIS,black
8,G,VIS,black
6,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
8,G,VIS,black
8,G,VIS,black
7,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
6,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
8,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
8,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
8,G,VIS,black
9,G,VIS,black
7,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
6,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
2,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
8,G,VIS,black
3,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
1,G,VIS,black
2,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
8,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
6,G,VIS,black
8,G,VIS,black
8,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
8,G,VIS,black
5,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
8,G,VIS,black
7,G,VIS,black
6,G,VIS,black
6,G,VIS,black
7,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
8,G,VIS,black
8,G,VIS,black
7,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
1,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
6,G,VIS,black
7,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
7,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
7,G,VIS,black
8,G,VIS,black
8,G,VIS,black
8,G,VIS,black
7,G,VIS,black
5,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
8,G,VIS,black
7,G,VIS,black
8,G,VIS,black
10,G,VIS,black
8,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
6,G,VIS,black
5,G,VIS,black
7,G,VIS,black
8,G,VIS,black
8,G,VIS,black
7,G,VIS,black
8,G,VIS,black
8,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
8,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
6,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
23,G,VIS,black
7,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
13,G,VIS,black
11,G,VIS,black
13,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
10,G,VIS,black
7,G,VIS,black
7,G,VIS,black
6,G,VIS,black
7,G,VIS,black
3,G,VIS,black
5,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
2,G,VIS,black
1,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
8,G,VIS,black
7,G,VIS,black
8,G,VIS,black
7,G,VIS,black
5,G,VIS,black
7,G,VIS,black
6,G,VIS,black
4,G,VIS,black
5,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
2,G,VIS,black
1,G,VIS,black
2,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
8,G,VIS,black
8,G,VIS,black
6,G,VIS,black
4,G,VIS,black
6,G,VIS,black
7,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
5,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
5,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
2,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
5,G,VIS,black
6,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
2,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
5,G,VIS,black
5,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
2,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
3,G,VIS,black
5,G,VIS,black
4,G,VIS,black
3,G,VIS,black
3,G,VIS,black
2,G,VIS,black
2,G,VIS,black
3,G,VIS,black
